cell_id,lat_deg,lon_w_deg,hemisphere,range_id,dose_at_depth_mgy_per_yr,mean_primary_penetration_cm,mean_secondary_ke_mev,mean_secondary_penetration_cm,deposited_fraction,backscatter_fraction,lateral_escape_fraction,forward_escape_fraction,escaped_electron_fraction,escaped_photon_fraction,nondeposited_escaped_electron_fraction,nondeposited_escaped_photon_fraction,nondeposited_unresolved_fraction,backscatter_electron_fraction,backscatter_photon_fraction,lateral_escape_electron_fraction,lateral_escape_photon_fraction,backscatter_flux_mev_cm2_s,lateral_escape_flux_mev_cm2_s,forward_escape_flux_mev_cm2_s,escaped_electron_flux_mev_cm2_s,escaped_photon_flux_mev_cm2_s,backscatter_electron_flux_mev_cm2_s,backscatter_photon_flux_mev_cm2_s,lateral_escape_electron_flux_mev_cm2_s,lateral_escape_photon_flux_mev_cm2_s,jde_flux_cm2_s,jde_energy_flux_model_mev_cm2_s,deflected_fraction,deflected_flux_mev_cm2_s
121,63,18,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
122,63,30,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
123,63,42,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
124,63,54,leading,176,4.9993259e-07,46.6507746,0.00658170023,46.6850995,0.574094026,0.00631428923,0.330002419,0,0.00251147212,0.333805236,0.00589677599,0.783753355,0.210349869,0.00251147212,0.00380281711,0,0.330002419,27.2420056,1423.74342,0,10.8353506,1440.15008,10.8353506,16.406655,0,1423.74342,43.8423036,4314.34223,0.425905974,1837.50419
125,63,66,leading,175,1.18934489e-06,47.8454265,0.00632821636,47.8734325,0.589421131,0.00573808309,0.317238535,0,0.00302206526,0.319954553,0.00736049876,0.779276715,0.213362786,0.00302206526,0.00271601784,0,0.317238535,57.14731,3159.47479,0,30.0976645,3186.52444,30.0976645,27.0496455,0,3159.47479,103.193806,9959.30294,0.410578869,4089.0795
126,63,78,leading,173,1.5352048e-06,47.269693,0.0063706798,47.3011681,0.592003691,0.00644869184,0.315363954,0,0.00391128354,0.317901363,0.00958656598,0.779177055,0.211236379,0.00391128354,0.0025374083,0,0.315363954,87.9390467,4300.53199,0,53.3371038,4335.13393,53.3371038,34.601943,0,4300.53199,143.103034,13636.7268,0.407996309,5563.73408
127,63,90,leading,171,1.69489099e-06,47.0954424,0.00632389196,47.1269761,0.59274986,0.00630344679,0.314246383,0,0.00377140946,0.31677842,0.00926067074,0.777847296,0.212892033,0.00377140946,0.00253203734,0,0.314246383,91.1761952,4545.41626,0,54.5515455,4582.04091,54.5515455,36.6246497,0,4545.41626,152.231769,14464.4986,0.40725014,5890.66894
128,63,102,leading,173,1.5352048e-06,47.269693,0.0063706798,47.3011681,0.592003691,0.00644869184,0.315363954,0,0.00391128354,0.317901363,0.00958656598,0.779177055,0.211236379,0.00391128354,0.0025374083,0,0.315363954,87.9390467,4300.53199,0,53.3371038,4335.13393,53.3371038,34.601943,0,4300.53199,143.103034,13636.7268,0.407996309,5563.73408
129,63,114,leading,175,1.18934489e-06,47.8454265,0.00632821636,47.8734325,0.589421131,0.00573808309,0.317238535,0,0.00302206526,0.319954553,0.00736049876,0.779276715,0.213362786,0.00302206526,0.00271601784,0,0.317238535,57.14731,3159.47479,0,30.0976645,3186.52444,30.0976645,27.0496455,0,3159.47479,103.193806,9959.30294,0.410578869,4089.0795
130,63,126,leading,176,4.9993259e-07,46.6507746,0.00658170023,46.6850995,0.574094026,0.00631428923,0.330002419,0,0.00251147212,0.333805236,0.00589677599,0.783753355,0.210349869,0.00251147212,0.00380281711,0,0.330002419,27.2420056,1423.74342,0,10.8353506,1440.15008,10.8353506,16.406655,0,1423.74342,43.8423036,4314.34223,0.425905974,1837.50419
131,63,138,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
132,63,150,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
133,63,162,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
134,63,174,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
135,63,186,trailing,5,0,0.000237008275,1.01334461e-05,0.000239398983,0.860758023,0.139241977,0,0,0.139241977,0,1,0,2.77007724e-14,0.139241977,0,0,0,12673.4717,0,0,12673.4717,0,12673.4717,0,0,0,8888488.36,91017.6402,0.139241977,12673.4717
136,63,198,trailing,14,0,0.000279678511,1.0429029e-05,0.000281795128,0.858205367,0.141794633,0,0,0.141794633,0,1,0,3.34689997e-14,0.141794633,0,0,0,69566.0598,0,0,69566.0598,0,69566.0598,0,0,0,43439132.1,490611.447,0.141794633,69566.0598
137,63,210,trailing,23,0,0.000335002639,1.07203882e-05,0.000336882915,0.858539578,0.141460324,0,0,0.141460324,0,0.999999306,0,6.94354148e-07,0.141460324,0,0,0,131079.018,0,0,131079.018,0,131079.018,0,0,0,74380151.4,926613.343,0.141460422,131079.109
138,63,222,trailing,24,0,0.000393699172,1.09590822e-05,0.000395323651,0.858777227,0.141222706,0,0,0.141222706,0,0.99999952,0,4.80026079e-07,0.141222706,0,0,0,189604.869,0,0,189604.869,0,189604.869,0,0,0,98874605.1,1342594.55,0.141222773,189604.96
139,63,234,trailing,29,0,0.000449904286,1.11491544e-05,0.00045136818,0.85851435,0.141485597,0,0,0.141485597,0,0.999999623,0,3.77349437e-07,0.141485597,0,0,0,241196.315,0,0,241196.315,0,241196.315,0,0,0,117065216,1704740.9,0.14148565,241196.406
140,63,246,trailing,31,0,0.000497061781,1.13665872e-05,0.000498409618,0.858787039,0.141212913,0,0,0.141212913,0,0.999999658,0,3.42095949e-07,0.141212913,0,0,0,280639.551,0,0,280639.551,0,280639.551,0,0,0,129596944,1987350.46,0.141212961,280639.647
141,63,258,trailing,27,0,0.000530635472,1.15171924e-05,0.000531913975,0.859145106,0.140854849,0,0,0.140854849,0,0.999999687,0,3.12896663e-07,0.140854849,0,0,0,306828.64,0,0,306828.64,0,306828.64,0,0,0,137356152,2178332.07,0.140854894,306828.736
142,63,270,trailing,41,0,0.000542580018,1.15702348e-05,0.000543825717,0.859414193,0.140585764,0,0,0.140585764,0,0.999999696,0,3.04431378e-07,0.140585764,0,0,0,315360.591,0,0,315360.591,0,315360.591,0,0,0,139872469,2243190.13,0.140585807,315360.687
143,63,282,trailing,27,0,0.000530635472,1.15171924e-05,0.000531913975,0.859145106,0.140854849,0,0,0.140854849,0,0.999999687,0,3.12896663e-07,0.140854849,0,0,0,306828.64,0,0,306828.64,0,306828.64,0,0,0,137356152,2178332.07,0.140854894,306828.736
144,63,294,trailing,31,0,0.000497061781,1.13665872e-05,0.000498409618,0.858787039,0.141212913,0,0,0.141212913,0,0.999999658,0,3.42095949e-07,0.141212913,0,0,0,280639.551,0,0,280639.551,0,280639.551,0,0,0,129596944,1987350.46,0.141212961,280639.647
145,63,306,trailing,29,0,0.000449904286,1.11491544e-05,0.00045136818,0.85851435,0.141485597,0,0,0.141485597,0,0.999999623,0,3.77349437e-07,0.141485597,0,0,0,241196.315,0,0,241196.315,0,241196.315,0,0,0,117065216,1704740.9,0.14148565,241196.406
146,63,318,trailing,24,0,0.000393699172,1.09590822e-05,0.000395323651,0.858777227,0.141222706,0,0,0.141222706,0,0.99999952,0,4.80026079e-07,0.141222706,0,0,0,189604.869,0,0,189604.869,0,189604.869,0,0,0,98874605.1,1342594.55,0.141222773,189604.96
147,63,330,trailing,23,0,0.000335002639,1.07203882e-05,0.000336882915,0.858539578,0.141460324,0,0,0.141460324,0,0.999999306,0,6.94354148e-07,0.141460324,0,0,0,131079.018,0,0,131079.018,0,131079.018,0,0,0,74380151.4,926613.343,0.141460422,131079.109
148,63,342,trailing,14,0,0.000279678511,1.0429029e-05,0.000281795128,0.858205367,0.141794633,0,0,0.141794633,0,1,0,3.34689997e-14,0.141794633,0,0,0,69566.0598,0,0,69566.0598,0,69566.0598,0,0,0,43439132.1,490611.447,0.141794633,69566.0598
149,63,354,trailing,5,0,0.000237008275,1.01334461e-05,0.000239398983,0.860758023,0.139241977,0,0,0.139241977,0,1,0,2.77007724e-14,0.139241977,0,0,0,12673.4717,0,0,12673.4717,0,12673.4717,0,0,0,8888488.36,91017.6402,0.139241977,12673.4717
150,57,6,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
151,57,18,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
152,57,30,leading,178,1.78344209e-07,47.9505146,0.00753357617,47.9971832,0.580787846,0.00750355557,0.321683006,0,0.00430660129,0.32487996,0.0102730831,0.774977436,0.214749481,0.00430660129,0.00319695428,0,0.321683006,14.2285206,609.987258,0,8.16633725,616.049441,8.16633725,6.06218338,0,609.987258,19.1081317,1896.2372,0.419212154,794.925649
153,57,42,leading,172,1.54094205e-06,47.2630483,0.00636889767,47.2945257,0.592032065,0.00644316871,0.315321457,0,0.00390596465,0.317858661,0.00957419521,0.779126578,0.211299227,0.00390596465,0.00253720406,0,0.315321457,88.0553519,4309.33025,0,53.3807366,4344.00487,53.3807366,34.6746153,0,4309.33025,143.431013,13666.4672,0.407967935,5575.48028
154,57,54,leading,168,3.17390757e-06,46.0530165,0.00639224227,46.0903386,0.601025562,0.00584878243,0.306999405,0,0.00340995521,0.309438233,0.00854680122,0.775584105,0.215869093,0.00340995521,0.00243882721,0,0.306999405,139.983036,7347.63334,0,81.6128637,7406.00351,81.6128637,58.3701722,0,7347.63334,261.246163,24048.7497,0.398974438,9548.93668
155,57,66,leading,167,4.71008089e-06,45.8812651,0.0064720605,45.9177785,0.608249164,0.00588853183,0.298740211,0,0.00309696493,0.301531778,0.00790544562,0.769702959,0.222391596,0.00309696493,0.0027915669,0,0.298740211,186.23156,9448.00113,0,97.945061,9536.28762,97.945061,88.2864988,0,9448.00113,353.341778,31741.1856,0.391750836,12389.5686
156,57,78,leading,164,5.193238e-06,45.4465961,0.00643889733,45.483028,0.611066708,0.00612317119,0.294552204,0,0.00327141312,0.297403963,0.00841124478,0.764665737,0.226923019,0.00327141312,0.00285175806,0,0.294552204,222.32272,10694.7275,0,118.779868,10798.2704,118.779868,103.542852,0,10694.7275,411.35819,36423.4686,0.388933292,14121.5564
157,57,90,leading,163,5.27010246e-06,45.3007238,0.00638747267,45.3369762,0.612160141,0.00640059618,0.293453854,0,0.00358251896,0.296271932,0.00923710877,0.763902742,0.226860149,0.00358251896,0.00281807721,0,0.293453854,242.519648,11119.0151,0,135.742236,11225.7925,135.742236,106.777412,0,11119.0151,431.301374,38005.2059,0.387839859,14695.3164
158,57,102,leading,164,5.193238e-06,45.4465961,0.00643889733,45.483028,0.611066708,0.00612317119,0.294552204,0,0.00327141312,0.297403963,0.00841124478,0.764665737,0.226923019,0.00327141312,0.00285175806,0,0.294552204,222.32272,10694.7275,0,118.779868,10798.2704,118.779868,103.542852,0,10694.7275,411.35819,36423.4686,0.388933292,14121.5564
159,57,114,leading,167,4.71008089e-06,45.8812651,0.0064720605,45.9177785,0.608249164,0.00588853183,0.298740211,0,0.00309696493,0.301531778,0.00790544562,0.769702959,0.222391596,0.00309696493,0.0027915669,0,0.298740211,186.23156,9448.00113,0,97.945061,9536.28762,97.945061,88.2864988,0,9448.00113,353.341778,31741.1856,0.391750836,12389.5686
160,57,126,leading,168,3.17390757e-06,46.0530165,0.00639224227,46.0903386,0.601025562,0.00584878243,0.306999405,0,0.00340995521,0.309438233,0.00854680122,0.775584105,0.215869093,0.00340995521,0.00243882721,0,0.306999405,139.983036,7347.63334,0,81.6128637,7406.00351,81.6128637,58.3701722,0,7347.63334,261.246163,24048.7497,0.398974438,9548.93668
161,57,138,leading,172,1.54094205e-06,47.2630483,0.00636889767,47.2945257,0.592032065,0.00644316871,0.315321457,0,0.00390596465,0.317858661,0.00957419521,0.779126578,0.211299227,0.00390596465,0.00253720406,0,0.315321457,88.0553519,4309.33025,0,53.3807366,4344.00487,53.3807366,34.6746153,0,4309.33025,143.431013,13666.4672,0.407967935,5575.48028
162,57,150,leading,178,1.78344209e-07,47.9505146,0.00753357617,47.9971832,0.580787846,0.00750355557,0.321683006,0,0.00430660129,0.32487996,0.0102730831,0.774977436,0.214749481,0.00430660129,0.00319695428,0,0.321683006,14.2285206,609.987258,0,8.16633725,616.049441,8.16633725,6.06218338,0,609.987258,19.1081317,1896.2372,0.419212154,794.925649
163,57,162,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
164,57,174,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
165,57,186,trailing,9,0,0.000270052108,1.03358348e-05,0.000272207181,0.858727745,0.141272255,0,0,0.141272255,0,1,0,3.16347493e-14,0.141272255,0,0,0,57039.7278,0,0,57039.7278,0,57039.7278,0,0,0,36492020.3,403757.511,0.141272255,57039.7278
166,57,198,trailing,22,0,0.000337942101,1.07335357e-05,0.00033980529,0.858596591,0.141403313,0,0,0.141403313,0,0.999999321,0,6.791232e-07,0.141403313,0,0,0,134018.778,0,0,134018.778,0,134018.778,0,0,0,75734475.2,947776.795,0.141403409,134018.869
167,57,210,trailing,30,0,0.000425509573,1.1064859e-05,0.000427007987,0.858923253,0.141076689,0,0,0.141076689,0,0.999999584,0,4.16144609e-07,0.141076689,0,0,0,218710.724,0,0,218710.724,0,218710.724,0,0,0,109623369,1550296.54,0.141076747,218710.815
168,57,222,trailing,32,0,0.000523855331,1.14900179e-05,0.000525148565,0.859215232,0.140784723,0,0,0.140784723,0,0.999999681,0,3.18701314e-07,0.140784723,0,0,0,301240.228,0,0,301240.228,0,301240.228,0,0,0,135831403,2139722.42,0.140784768,301240.324
169,57,234,trailing,37,0,0.000625175043,1.19081206e-05,0.000626277679,0.859952204,0.14004776,0,0,0.14004776,0,0.999999744,0,2.56470949e-07,0.14004776,0,0,0,374333.494,0,0,374333.494,0,374333.494,0,0,0,155185328,2672898.79,0.140047796,374333.59
170,57,246,trailing,39,0,0.000711520339,1.2260308e-05,0.000712471771,0.860341571,0.139658398,0,0,0.139658398,0,0.999999777,0,2.22836653e-07,0.139658398,0,0,0,430834.299,0,0,430834.299,0,430834.299,0,0,0,167940574,3084914.99,0.139658429,430834.395
171,57,258,trailing,38,0,0.000770611291,1.25089373e-05,0.000771471296,0.860523167,0.139476804,0,0,0.139476804,0,0.999999795,0,2.05349839e-07,0.139476804,0,0,0,467522.523,0,0,467522.523,0,467522.523,0,0,0,175360412,3351973.07,0.139476833,467522.619
172,57,270,trailing,45,0,0.000795364517,1.26089025e-05,0.000796181034,0.860539556,0.139460416,0,0,0.139460416,0,0.999999801,0,1.99064535e-07,0.139460416,0,0,0,482284.173,0,0,482284.173,0,482284.173,0,0,0,178146050,3458215.33,0.139460444,482284.269
173,57,282,trailing,38,0,0.000770611291,1.25089373e-05,0.000771471296,0.860523167,0.139476804,0,0,0.139476804,0,0.999999795,0,2.05349839e-07,0.139476804,0,0,0,467522.523,0,0,467522.523,0,467522.523,0,0,0,175360412,3351973.07,0.139476833,467522.619
174,57,294,trailing,39,0,0.000711520339,1.2260308e-05,0.000712471771,0.860341571,0.139658398,0,0,0.139658398,0,0.999999777,0,2.22836653e-07,0.139658398,0,0,0,430834.299,0,0,430834.299,0,430834.299,0,0,0,167940574,3084914.99,0.139658429,430834.395
175,57,306,trailing,37,0,0.000625175043,1.19081206e-05,0.000626277679,0.859952204,0.14004776,0,0,0.14004776,0,0.999999744,0,2.56470949e-07,0.14004776,0,0,0,374333.494,0,0,374333.494,0,374333.494,0,0,0,155185328,2672898.79,0.140047796,374333.59
176,57,318,trailing,32,0,0.000523855331,1.14900179e-05,0.000525148565,0.859215232,0.140784723,0,0,0.140784723,0,0.999999681,0,3.18701314e-07,0.140784723,0,0,0,301240.228,0,0,301240.228,0,301240.228,0,0,0,135831403,2139722.42,0.140784768,301240.324
177,57,330,trailing,30,0,0.000425509573,1.1064859e-05,0.000427007987,0.858923253,0.141076689,0,0,0.141076689,0,0.999999584,0,4.16144609e-07,0.141076689,0,0,0,218710.724,0,0,218710.724,0,218710.724,0,0,0,109623369,1550296.54,0.141076747,218710.815
178,57,342,trailing,22,0,0.000337942101,1.07335357e-05,0.00033980529,0.858596591,0.141403313,0,0,0.141403313,0,0.999999321,0,6.791232e-07,0.141403313,0,0,0,134018.778,0,0,134018.778,0,134018.778,0,0,0,75734475.2,947776.795,0.141403409,134018.869
179,57,354,trailing,9,0,0.000270052108,1.03358348e-05,0.000272207181,0.858727745,0.141272255,0,0,0.141272255,0,1,0,3.16347493e-14,0.141272255,0,0,0,57039.7278,0,0,57039.7278,0,57039.7278,0,0,0,36492020.3,403757.511,0.141272255,57039.7278
180,51,6,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
181,51,18,leading,177,2.78657909e-07,47.2159543,0.00730849778,47.254891,0.574242021,0.00785095355,0.327048233,0,0.00368160334,0.331217583,0.00864717401,0.777948033,0.213404793,0.00368160334,0.00416935021,0,0.327048233,19.15218,797.824951,0,8.98116763,807.995963,8.98116763,10.1710124,0,797.824951,24.6351061,2439.47184,0.425757979,1038.6246
182,51,30,leading,170,2.4919966e-06,46.2689838,0.00652402113,46.3076909,0.596917417,0.00600887624,0.312833317,0,0.0036056799,0.315236513,0.00894526345,0.782064337,0.2089904,0.0036056799,0.00240319633,0,0.312833317,119.715719,6232.62387,0,71.8364874,6280.5031,71.8364874,47.8792316,0,6232.62387,213.538299,19923.1469,0.403082583,8030.67319
183,51,42,leading,165,5.18063831e-06,45.4682102,0.00644573661,45.5046977,0.610999284,0.00610254248,0.294726243,0,0.00326148988,0.297567295,0.00838427733,0.764953079,0.226662643,0.00326148988,0.0028410526,0,0.294726243,220.490879,10648.7499,0,117.840847,10751.3999,117.840847,102.650033,0,10648.7499,409.137155,36246.0271,0.389000716,14054.9796
184,51,54,leading,160,6.84715918e-06,44.0920016,0.00630943562,44.132986,0.620351649,0.00687583314,0.286466397,0,0.00423738342,0.289104847,0.0111613376,0.761506921,0.227331741,0.00423738342,0.00263844973,0,0.286466397,340.598448,14190.2819,0,209.901286,14320.979,209.901286,130.697163,0,14190.2819,583.199312,49650.6302,0.379648351,18806.1049
185,51,66,leading,159,8.75075103e-06,43.2372062,0.0062959701,43.2818148,0.627397445,0.00730618118,0.280011806,0,0.00449465714,0.28282333,0.0120628726,0.759048285,0.228888842,0.00449465714,0.00281152404,0,0.280011806,438.387289,16801.3376,0,269.689529,16970.0353,269.689529,168.69776,0,16801.3376,727.288067,60117.2873,0.372602555,22356.9906
186,51,78,leading,157,9.91082415e-06,42.6598382,0.00613933317,42.7016314,0.631205327,0.0073181223,0.277510048,0,0.00436232095,0.28046585,0.0118285899,0.760493222,0.227678188,0.00436232095,0.00295580135,0,0.277510048,483.781172,18345.4349,0,288.38118,18540.8349,288.38118,195.399992,0,18345.4349,814.636517,66222.3223,0.368794673,24380.0134
187,51,90,leading,156,1.03049617e-05,42.4735637,0.0061125736,42.5148682,0.632795851,0.0073642937,0.275784825,0,0.00440629519,0.278742823,0.011999579,0.759094972,0.228905449,0.00440629519,0.00295799851,0,0.275784825,505.751104,18939.8312,0,302.607249,19142.975,302.607249,203.143855,0,18939.8312,852.090512,68791.1586,0.367204149,25218.1555
188,51,102,leading,157,9.91082415e-06,42.6598382,0.00613933317,42.7016314,0.631205327,0.0073181223,0.277510048,0,0.00436232095,0.28046585,0.0118285899,0.760493222,0.227678188,0.00436232095,0.00295580135,0,0.277510048,483.781172,18345.4349,0,288.38118,18540.8349,288.38118,195.399992,0,18345.4349,814.636517,66222.3223,0.368794673,24380.0134
189,51,114,leading,159,8.75075103e-06,43.2372062,0.0062959701,43.2818148,0.627397445,0.00730618118,0.280011806,0,0.00449465714,0.28282333,0.0120628726,0.759048285,0.228888842,0.00449465714,0.00281152404,0,0.280011806,438.387289,16801.3376,0,269.689529,16970.0353,269.689529,168.69776,0,16801.3376,727.288067,60117.2873,0.372602555,22356.9906
190,51,126,leading,160,6.84715918e-06,44.0920016,0.00630943562,44.132986,0.620351649,0.00687583314,0.286466397,0,0.00423738342,0.289104847,0.0111613376,0.761506921,0.227331741,0.00423738342,0.00263844973,0,0.286466397,340.598448,14190.2819,0,209.901286,14320.979,209.901286,130.697163,0,14190.2819,583.199312,49650.6302,0.379648351,18806.1049
191,51,138,leading,165,5.18063831e-06,45.4682102,0.00644573661,45.5046977,0.610999284,0.00610254248,0.294726243,0,0.00326148988,0.297567295,0.00838427733,0.764953079,0.226662643,0.00326148988,0.0028410526,0,0.294726243,220.490879,10648.7499,0,117.840847,10751.3999,117.840847,102.650033,0,10648.7499,409.137155,36246.0271,0.389000716,14054.9796
192,51,150,leading,170,2.4919966e-06,46.2689838,0.00652402113,46.3076909,0.596917417,0.00600887624,0.312833317,0,0.0036056799,0.315236513,0.00894526345,0.782064337,0.2089904,0.0036056799,0.00240319633,0,0.312833317,119.715719,6232.62387,0,71.8364874,6280.5031,71.8364874,47.8792316,0,6232.62387,213.538299,19923.1469,0.403082583,8030.67319
193,51,162,leading,177,2.78657909e-07,47.2159543,0.00730849778,47.254891,0.574242021,0.00785095355,0.327048233,0,0.00368160334,0.331217583,0.00864717401,0.777948033,0.213404793,0.00368160334,0.00416935021,0,0.327048233,19.15218,797.824951,0,8.98116763,807.995963,8.98116763,10.1710124,0,797.824951,24.6351061,2439.47184,0.425757979,1038.6246
194,51,174,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
195,51,186,trailing,13,0,0.000319603321,1.06508221e-05,0.000321558421,0.858832957,0.141166935,0,0,0.141166935,0,0.999999238,0,7.61968389e-07,0.141166935,0,0,0,114221.601,0,0,114221.601,0,114221.601,0,0,0,66634199.4,809124.437,0.141167043,114221.688
196,51,198,trailing,26,0,0.000425509573,1.1064859e-05,0.000427007987,0.858923253,0.141076689,0,0,0.141076689,0,0.999999584,0,4.16144609e-07,0.141076689,0,0,0,218710.724,0,0,218710.724,0,218710.724,0,0,0,109623369,1550296.54,0.141076747,218710.815
197,51,210,trailing,36,0,0.000574647202,1.1705185e-05,0.000575833219,0.859739635,0.140260326,0,0,0.140260326,0,0.999999717,0,2.8346827e-07,0.140260326,0,0,0,338682.219,0,0,338682.219,0,338682.219,0,0,0,146254869,2414668.78,0.140260365,338682.315
198,51,222,trailing,40,0,0.000747343993,1.24152118e-05,0.00074823131,0.860543406,0.139456564,0,0,0.139456564,0,0.999999788,0,2.12014136e-07,0.139456564,0,0,0,452826.762,0,0,452826.762,0,452826.762,0,0,0,172519855,3247080.81,0.139456594,452826.858
199,51,234,trailing,46,0,0.000932443792,1.31589413e-05,0.000933149002,0.860859462,0.139140514,0,0,0.139140514,0,0.99999983,0,1.70491834e-07,0.139140514,0,0,0,563110.087,0,0,563110.087,0,563110.087,0,0,0,191293204,4010339.94,0.139140538,563110.183
200,51,246,trailing,47,0.00145729813,0.00109469336,1.37757139e-05,0.00109527706,0.861369519,0.13863046,0,0,0.13863046,0,0.999999851,0,1.49326992e-07,0.13863046,0,0,0,642922.335,0,0,642922.335,0,642922.335,0,0,0,203214688,4598596.36,0.138630481,642922.431
201,51,258,trailing,49,0.0343897287,0.0012175979,1.42263917e-05,0.00121813271,0.861598331,0.13840165,0,0,0.13840165,0,0.999999862,0,1.37501578e-07,0.13840165,0,0,0,698214.866,0,0,698214.866,0,698214.866,0,0,0,210433854,5005771.19,0.138401669,698214.962
202,51,270,trailing,50,0.0637982995,0.00126379201,1.43925242e-05,0.00126431319,0.861669652,0.138330329,0,0,0.138330329,0,0.999999866,0,1.33714027e-07,0.138330329,0,0,0,717992.301,0,0,717992.301,0,717992.301,0,0,0,212836709,5151344.73,0.138330348,717992.397
203,51,282,trailing,49,0.0343897287,0.0012175979,1.42263917e-05,0.00121813271,0.861598331,0.13840165,0,0,0.13840165,0,0.999999862,0,1.37501578e-07,0.13840165,0,0,0,698214.866,0,0,698214.866,0,698214.866,0,0,0,210433854,5005771.19,0.138401669,698214.962
204,51,294,trailing,47,0.00145729813,0.00109469336,1.37757139e-05,0.00109527706,0.861369519,0.13863046,0,0,0.13863046,0,0.999999851,0,1.49326992e-07,0.13863046,0,0,0,642922.335,0,0,642922.335,0,642922.335,0,0,0,203214688,4598596.36,0.138630481,642922.431
205,51,306,trailing,46,0,0.000932443792,1.31589413e-05,0.000933149002,0.860859462,0.139140514,0,0,0.139140514,0,0.99999983,0,1.70491834e-07,0.139140514,0,0,0,563110.087,0,0,563110.087,0,563110.087,0,0,0,191293204,4010339.94,0.139140538,563110.183
206,51,318,trailing,40,0,0.000747343993,1.24152118e-05,0.00074823131,0.860543406,0.139456564,0,0,0.139456564,0,0.999999788,0,2.12014136e-07,0.139456564,0,0,0,452826.762,0,0,452826.762,0,452826.762,0,0,0,172519855,3247080.81,0.139456594,452826.858
207,51,330,trailing,36,0,0.000574647202,1.1705185e-05,0.000575833219,0.859739635,0.140260326,0,0,0.140260326,0,0.999999717,0,2.8346827e-07,0.140260326,0,0,0,338682.219,0,0,338682.219,0,338682.219,0,0,0,146254869,2414668.78,0.140260365,338682.315
208,51,342,trailing,26,0,0.000425509573,1.1064859e-05,0.000427007987,0.858923253,0.141076689,0,0,0.141076689,0,0.999999584,0,4.16144609e-07,0.141076689,0,0,0,218710.724,0,0,218710.724,0,218710.724,0,0,0,109623369,1550296.54,0.141076747,218710.815
209,51,354,trailing,13,0,0.000319603321,1.06508221e-05,0.000321558421,0.858832957,0.141166935,0,0,0.141166935,0,0.999999238,0,7.61968389e-07,0.141166935,0,0,0,114221.601,0,0,114221.601,0,114221.601,0,0,0,66634199.4,809124.437,0.141167043,114221.688
210,45,6,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
211,45,18,leading,169,2.60550806e-06,46.1753159,0.00655044212,46.2143481,0.597397889,0.00589317684,0.312557214,0,0.00353203761,0.314918354,0.00877302308,0.782207408,0.209019569,0.00353203761,0.00236113923,0,0.312557214,120.817762,6407.82791,0,72.4113479,6456.23433,72.4113479,48.4064138,0,6407.82791,220.138242,20501.2965,0.402602111,8253.86497
